RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-88.57775226,40.33298994,180.16,248.33,68.17,439.5319666,0.00053583,70.78275223,489.7750642,195.7,329.21,80.88,170.85,25.93688373,108.03,212.68,0.274767739,-0.171869228
-88.20810673,40.25339726,163.88,235.39,71.51,430.8654937,0.011270941,73.59255801,484.1368911,188.26,339.05,103.66,165.46,24.32350123,109.43,218.54,0.267633739,-0.154689292
-88.32403427,37.97252092,192.76,290.01,97.25,393.8675729,-0.038007178,75.65543344,549.4842142,185.31,335.81,45.8,167.29,30.4654772,114.95,223.75,0.330139195,-0.186513584
-88.80772243,25.05521755,239.09,310.37,71.28,224.3121022,-0.068259077,65.91963133,397.7486456,239.28,399.81,89.44,178.32,17.59369169,123.65,237.3,0.182404136,-0.100573458
-89.02212621,34.32200662,204.5,269.93,65.43,360.5229288,-0.072157601,67.18625759,538.4826466,227.19,395.19,125.26,188.22,33.54854542,124.99,237.57,0.323563071,-0.194276331
-88.03977259,37.11839358,140.82,217.72,76.9,401.7196831,0.059768188,77.99498135,529.6321841,197.04,375.11,157.39,173.52,30.15268533,118.18,235.07,0.313615992,-0.174661946
-88.65860195,35.95777106,174.54,236.19,61.65,380.5404238,0.013593568,62.29220706,401.9361719,241.85,424.18,187.99,187.92,19.20909222,116.62,232.54,0.185704314,-0.114237503
-88.25197763,33.68918068,142.34,201.14,58.8,359.2990086,0.07171024,81.36457502,544.0696076,160.32,299.3,98.16,157.23,28.19688672,102.51,209.09,0.322366504,-0.188571803
-87.79090821,23.73605647,167.93,244.05,76.12,257.0860002,0.050141359,81.57458464,513.6134967,143.66,275.38,31.33,145.21,22.95398561,97.92,202.89,0.286724299,-0.1589031
-88.6203485,39.03478994,167.4,235.7,68.3,417.1063856,-0.001399585,78.66637645,552.1990851,192.36,346.75,111.05,173.68,32.14165645,114.73,225.26,0.334619923,-0.197273013
-88.22044833,33.51882848,203.14,267.12,63.98,347.8098911,-0.0489716,70.29057607,429.8955495,174.01,303.89,36.77,150.74,17.287526,104.74,209.28,0.21060361,-0.112060794
-88.43241013,35.81890458,204.13,332.27,128.14,378.1051285,-0.051601111,87.6580505,562.0717482,184.68,362.63,30.36,167.91,31.31213933,124.63,243.95,0.34044307,-0.170200536
-88.26818848,36.4789451,187.7,253.52,65.82,383.5334089,-0.024179951,70.54581151,507.816392,177.43,305.58,52.06,160.94,25.79391757,104.97,207.81,0.289891456,-0.174153228
-88.89981899,29.89400449,226.33,299.36,73.03,316.1900577,-0.080853292,66.11792956,459.8592608,254.16,437.3,137.94,192.74,25.77946466,131.45,249.72,0.245333223,-0.14098379
-88.68619155,38.56989288,183.15,264.11,80.96,404.7667323,0.011082884,73.58898493,408.3826006,171.89,313.38,49.27,147.79,15.04201016,105.22,213.7,0.188433964,-0.095586638
-88.16278929,22.17996409,194.9,266.4,71.5,211.2609436,-0.002624346,70.83136262,479.2059167,218.92,383.73,117.33,181.69,26.61931736,117.27,229.99,0.264901626,-0.159810613
-88.20961207,33.57600284,159.67,220.4,60.73,360.1754889,0.027458966,73.08720912,586.4419621,160.99,288.75,68.35,159.5,32.25625042,100.83,202.89,0.361866033,-0.225162691
-88.62485277,33.54514909,163.44,239.33,75.89,348.8643704,0.027200101,75.6049533,500.3634726,225.21,428.35,189.02,182.99,28.73686173,128.19,252.84,0.285999546,-0.153736358
-88.05262456,24.36609214,180.46,250.22,69.76,250.9463222,-0.01072321,74.72443552,647.7487899,157.89,294.48,44.26,160.82,36.95447338,105.94,209.56,0.412303235,-0.247134976
-88.67718192,28.74452253,167.68,229.76,62.08,302.8900632,0.005123278,81.87382981,645.6477296,168.13,333.04,103.28,166.33,37.89392864,116.32,228.65,0.411918029,-0.226563361
-88.54033272,33.00893758,213.74,304.62,90.88,346.1311591,-0.03821448,74.27640159,504.5886132,180.72,329.05,24.43,160.97,25.33051623,112.44,221.13,0.286101168,-0.154274943
-87.91636188,37.55042917,156.67,234.79,78.12,404.9129773,0.034170805,71.88923397,426.0752188,217.83,384.35,149.56,178.81,20.82433487,112.57,226.47,0.210833792,-0.127388681
-88.20618877,29.18660829,179.1,271.3,92.2,305.6426456,-0.01579415,72.88082078,595.0658412,214.77,406.48,135.18,185.29,38.34848745,129.57,248.89,0.375386069,-0.207863636
-88.47462829,25.24986943,250.67,329.2,78.53,227.1396908,-0.100347207,69.00051826,491.793809,209.03,354.73,25.53,172.47,26.23196947,119.89,228.46,0.276717171,-0.153315387
-88.26746148,35.65913451,181.97,255.18,73.21,375.312208,-0.046925795,75.58200171,619.7503352,178.86,324.56,69.38,170.2,37.16964576,113.05,219.72,0.393468955,-0.235038347
-88.4447472,24.57684355,190.46,262.28,71.82,262.8968423,0.006826889,76.2798578,470.6932276,187.47,342.85,80.57,162.46,22.53446822,111.68,223.03,0.253446633,-0.139131361
-88.60772654,35.16309675,153.67,209.82,56.15,368.8528779,0.041292483,85.48029874,551.7586162,156.58,295.14,85.32,155.43,28.13094527,103.79,211.08,0.327095405,-0.186252798
-88.8383635,28.46285302,181.77,236.74,54.97,296.1234215,-0.031833154,71.55247924,578.7661775,213.92,389.49,152.75,185.85,37.13264976,123.79,238.37,0.361008818,-0.21239014
-88.26786327,27.79312097,193.44,286.77,93.33,298.3686124,-0.018589071,81.50196229,621.2507918,192.2,366.77,80,176.61,38.5229995,124.59,240.41,0.395877636,-0.217300688
-88.60943855,36.72492784,242.89,338.04,95.15,391.5205284,-0.08296178,67.80995159,443.9920778,192.39,338.74,0.7,159.39,19.7400405,113.79,223.84,0.226936449,-0.116003033
-87.98756438,32.31396273,204.93,301.54,96.61,342.8696078,-0.014837449,68.72017819,396.7327063,223.14,371.87,70.33,174.38,17.16396117,115.42,225.67,0.181275546,-0.104718853
-88.56855048,38.89470382,207.27,325.42,118.15,411.8950451,-0.062342966,81.59679252,477.3051957,189.78,359.26,33.84,161.66,22.74912902,120.77,238.58,0.258822714,-0.125920966
-88.39369524,31.17323662,165.58,236.27,70.69,326.3258063,0.020184492,68.10714984,501.5453134,225.07,416.16,179.89,184.71,29.39035124,123.11,241.8,0.287441389,-0.165109223
-88.72586633,25.10968724,226.15,295.99,69.84,267.7053596,-0.072971017,76.40445783,496.7555905,210,373.12,77.13,173.91,26.75660508,122.94,237.1,0.281273743,-0.152532303
-88.7484663,38.49170453,134.86,187.71,52.85,405.4505372,0.063818533,81.00026405,564.8521821,161.21,312.55,124.84,158.31,29.94922983,106.6,215.86,0.340746889,-0.192014104
-88.90606668,41.4666085,249.55,350.91,101.36,453.0829315,-0.13968923,66.8310758,451.4456442,228.33,381.18,30.27,175.62,22.62794464,126.32,239.17,0.236650742,-0.123374498
-88.54430148,41.36966749,229.59,340.99,111.4,440.7900331,-0.130808889,68.07327511,466.8169237,239.52,399.88,58.89,183.2,25.16981949,130.24,243.98,0.252511321,-0.137777371
-88.10518306,35.68854843,151.74,218.97,67.23,370.5177918,0.022845342,77.77855428,587.1144748,175.95,333.19,114.22,167.22,33.8033862,112.05,222.16,0.364211792,-0.209532391
-88.08345205,21.28213944,221.09,287.7,66.61,240.684007,-0.033345685,68.34540891,486.6141131,179.56,318.97,31.27,159.04,23.51087913,107.67,212.97,0.268661614,-0.150868343
-88.90736304,25.91498673,196.7,261.07,64.37,258.1692188,-0.04693175,70.17291257,604.8144561,209.22,383.23,122.16,183.88,38.94168276,124.92,238.51,0.383840851,-0.222785282
-87.62934006,21.66573652,212.4,302.29,89.89,235.3604209,-0.046602471,74.44982761,633.6983044,172.51,320.6,18.31,167.17,37.43173019,113.48,220.07,0.403663091,-0.233952197
-88.52623931,25.74434146,223.06,289.49,66.43,278.0483828,-0.044429542,74.76643573,458.8047817,178.65,324.97,35.48,155.8,20.42571327,110.2,219.36,0.240001527,-0.125066317
-87.38478312,38.1724794,142.71,232.26,89.55,406.8369068,0.035145529,73.68614881,503.7866977,244.05,462.49,230.23,192.52,30.90427072,133.59,262.9,0.289154721,-0.157517596
-88.53024187,36.24820443,183.3,277.06,93.76,384.249789,-0.015120972,73.81086254,469.6452606,246.73,442.86,165.8,192.27,26.83737708,130.45,253.76,0.255196855,-0.144186779
-88.61072798,30.10590799,238.22,313.86,75.64,312.6547534,-0.100774539,75.39615237,594.785699,178.03,321.47,7.61,167.17,34.3894986,115.41,221.77,0.371106182,-0.208617227
-88.28142779,25.8372673,207.73,294.5,86.77,275.5277158,-0.040731018,66.1917137,504.8179203,229.04,402.36,107.86,186.3,29.85140162,123.68,237.63,0.290695802,-0.172104696
-88.57224583,23.06188729,184.74,241.58,56.84,250.3734887,0.020604362,60.96462097,382.3235183,244.74,432.18,190.6,187.18,17.07627894,116.12,233.19,0.165783506,-0.101385817
-88.30258712,37.01414682,206.63,316,109.37,393.1124401,-0.067917974,78.60537291,543.6648403,198.62,361.64,45.64,172.73,30.9024056,122.75,236.22,0.32588451,-0.175689289
-88.68404653,40.10659305,181.73,262.85,81.12,433.5574473,-0.021979441,63.36569471,463.2172088,250.9,437.12,174.27,196.97,26.95899167,124.68,241.77,0.247580388,-0.153036629
-87.98053179,39.17296015,169.06,245.42,76.36,419.1770521,-0.002950291,72.02682858,491.0750679,200.85,342.51,97.09,175.39,26.89313428,109.03,215.68,0.276581316,-0.174897754
-88.42562083,30.75439363,183.99,271.89,87.9,318.1904549,0.003265965,72.16956765,393.3592134,260.75,476.2,204.31,190.94,18.37097157,130.2,260.32,0.177480693,-0.096729241
-88.35990793,22.22366837,240.82,331.04,90.22,237.8590974,-0.053693788,68.03150627,392.3916783,231.21,390.97,59.93,173,16.50792859,122.45,236.72,0.176951419,-0.093869706
-88.27132306,28.25100157,277.75,377.76,100.01,297.8390745,-0.139316704,68.65673291,442.4928407,231.64,385.77,8.01,176.97,21.93707794,126.89,241.29,0.227639079,-0.118999466
-87.57229904,32.8899387,188.8,301.06,112.26,343.4510263,-0.016398738,63.62281507,414.4035335,248.37,422.99,121.93,192.57,21.02160869,119.38,233.97,0.19734867,-0.12423831
-88.35140579,38.93299962,189.28,307.02,117.74,415.0484468,-0.051484578,81.30541122,623.1794607,198.54,382.98,75.96,178.81,38.95510095,129.87,248.65,0.397529477,-0.210575031
-88.60674141,34.39258488,174.17,238.27,64.1,357.2083008,-0.031553038,93.87809909,685.727983,153.16,298,59.73,162.38,39.62270387,112.07,220.9,0.440187443,-0.24805458
-88.14841682,35.12939645,143.51,221.98,78.47,368.1470693,0.090200397,69.95248557,388.5166041,211.43,395.48,173.5,168.35,15.88029741,112.24,230.88,0.172977985,-0.094959122
-88.6592151,38.29577573,197.77,264.13,66.36,413.3303309,-0.023375865,65.2520468,422.8768259,206.85,341.76,77.63,168.09,19.02528326,110.13,215.48,0.207420487,-0.122965694
-88.86266721,37.36728341,243.87,362.14,118.27,393.1900882,-0.10085081,66.65316048,473.5188743,229.34,393.35,31.21,178.19,25.19242709,128.12,242.66,0.259042762,-0.136510948
-88.56115995,26.10776589,183.37,247.73,64.36,276.5185201,-0.00742476,69.71850638,452.2628223,245.43,446.14,198.41,190.84,24.87396436,126.74,249.72,0.237540655,-0.135860808
-88.59110457,40.73112275,160.56,243.53,82.97,431.2655573,0.015131412,76.99437285,416.7088268,231.62,429.17,185.64,179.14,19.50034704,124.86,250.38,0.201398391,-0.106709938
-88.4352596,38.72390607,146.44,225.51,79.07,411.6646389,0.07474517,78.14412736,428.1376573,166.48,312.67,87.16,149.84,16.97959961,102.19,211.88,0.208313685,-0.111732661
-88.80149655,33.24256564,220.31,305,84.69,347.5781053,-0.070619137,68.37881784,418.3957048,252.52,430.94,125.94,187.7,20.62536844,129.49,248,0.203201509,-0.113587556
-88.07052058,39.8352841,149.63,224.52,74.89,423.7344981,0.052381612,71.41813624,369.3333046,222.16,395.26,170.74,175.87,14.83177971,110.98,227.72,0.153895752,-0.09052377
-88.33252372,32.01083313,215.99,296.53,80.54,331.8725249,-0.068098775,67.23498346,487.0208167,210.09,354.27,57.74,174.28,26.13491191,116.47,223.7,0.27235977,-0.160395917
-89.11953347,26.96372549,298.42,370.14,71.72,247.9718568,-0.171253633,62.08615243,414.505856,236.99,397.86,27.72,173.26,18.70958546,127.82,244.52,0.199256901,-0.098413631
-88.59018148,39.20637723,209.58,279.53,69.95,421.3021615,-0.091385451,76.87330152,625.0553409,161.13,296.44,16.91,160.93,35.23281647,109.4,213.07,0.393827846,-0.226634958
-88.18470894,40.14356736,143.55,211.67,68.12,417.8288397,0.050745708,84.11032027,442.9331802,150.47,283.39,71.72,143.78,17.19165121,98.25,205.7,0.219497877,-0.117391102
-88.43906384,35.25173978,193.95,299.18,105.23,374.8074486,-0.027606119,68.38905043,499.5620315,236.58,413.65,114.47,189.76,29.83505661,126.45,242.34,0.285263968,-0.168038652
-88.56928917,38.1129441,181.49,242.08,60.59,402.3318787,0.000101862,69.40155934,393.6651751,205.01,334.27,92.19,169.22,16.42943161,105.27,210.11,0.178130854,-0.11113319
-87.83155406,32.93830208,178.72,306.83,128.11,352.8896174,0.000237047,82.22615703,511.6744505,229.8,435.59,128.76,184.74,29.91181674,134.59,262.76,0.296905591,-0.153173021
-88.25737169,25.84298021,239.69,319.58,79.89,275.3397451,-0.058610325,70.32314993,456.0536907,182.31,323.39,3.81,156.5,20.35441097,110.83,218.41,0.237838091,-0.123436636
-88.63944812,34.92108754,178.37,242.23,63.86,366.8792677,0.012233294,66.19207122,431.8257025,208.9,365.49,123.26,171.41,20.291218,111.38,221.25,0.216646196,-0.127759832
-88.50123438,30.20331873,183.43,242.16,58.73,313.4123391,0.007210567,69.83383934,416.3604582,201.16,340.78,98.62,167.44,18.33387537,107.34,214.21,0.200710849,-0.120550575
-88.99098317,34.15769875,198.71,287.86,89.15,351.7548635,-0.054004141,73.92527107,589.5115459,221.13,404.82,116.96,187.81,38.20562619,131.24,249.03,0.370555882,-0.207995129
-88.4852501,30.29462801,234.64,310.12,75.48,320.4949235,-0.07597085,79.36241098,448.1782119,167.32,311.05,0.93,149.84,18.55878773,108.89,219.15,0.227382221,-0.112110742
-88.9252498,39.46769907,223.88,297.78,73.9,423.0596449,-0.089423346,65.00520441,423.618188,226.99,370.61,72.83,174.76,19.80085455,120.21,228.98,0.208506853,-0.117189231
-87.56857236,30.73692085,179.54,266.76,87.22,321.2103335,-0.004944684,66.23412914,369.6546555,259.46,451.6,184.84,196.03,16.42073291,118.96,239.75,0.150440434,-0.094796263
-89.05033283,32.49663365,242.87,328.21,85.34,336.9825567,-0.116229451,77.89210725,619.984707,173.46,333.42,5.21,166.28,35.93306416,118.93,229.64,0.391155263,-0.208419734
-88.44195507,40.85585826,186.71,286.02,99.31,435.5338819,-0.040354849,77.14317212,391.0026624,240.48,412.46,126.44,182.59,17.23580959,124.25,243.89,0.175546132,-0.097479262
-88.34214608,33.3124153,168.04,232.84,64.8,347.1874986,0.046323247,75.39367545,421.9978083,163.36,294.65,61.81,147.01,16.08798271,99.66,205.19,0.201461942,-0.109669943
-88.39446341,29.3821843,193.81,275.66,81.85,316.4629022,-0.016796237,60.94050531,536.5959828,240.07,419.19,143.53,196.5,35.10801691,125.73,239.87,0.320322592,-0.200016603
-88.54847612,41.09089529,164.5,268.14,103.64,441.7302609,0.007939066,88.46033043,590.9529761,165.83,321,52.86,162.25,32.64759984,113.61,225.35,0.364333183,-0.198295336
-88.69312066,41.72926166,183.84,246.86,63.02,451.4330086,-0.032589611,75.04441214,476.8664189,175.91,309.11,62.25,156.94,22.19050211,106.72,212.09,0.257990696,-0.144849075
-88.69988207,37.31102933,196.26,257.96,61.7,396.816669,-0.012243962,73.4426313,433.5788215,181.09,308.02,50.06,155.38,18.22918641,106.22,210.87,0.21545035,-0.118908597
-88.46373717,35.49303404,178.46,242.66,64.2,371.4906758,-0.006706273,74.6165071,586.6422248,159.66,289.5,46.84,157.79,31.57552866,103.46,206.1,0.359978746,-0.215758426
-88.63340009,41.30048779,209.38,315.46,106.08,445.6821464,-0.103955516,72.01062896,575.4382776,217.81,381.06,65.6,184.53,36.31601682,127.93,240.12,0.357681392,-0.205221133
-88.88244566,36.54512148,149.47,204.48,55.01,382.5235542,0.036792466,74.31684547,561.2259529,220.62,422.93,218.45,186.29,35.57470927,129.6,252.62,0.344870629,-0.189212574
-88.39216367,32.27576695,201.92,288.07,86.15,344.7223914,-0.031168935,77.04827451,631.477864,170.27,311.68,23.61,166.45,37.19992256,111.85,217.31,0.402001687,-0.235884616
-88.44605747,36.14958874,194.48,285.17,90.69,382.1876237,-0.053515166,69.77590612,507.3844495,236.26,407.39,122.22,191.59,30.95048984,125.68,240.24,0.292937293,-0.177018636
-88.78226362,34.16956251,213.74,293.87,80.13,362.9058099,-0.071862132,71.92198651,608.2696212,191.52,346.16,52.29,174.46,37.10779006,119.59,228.11,0.384827061,-0.222092402
-88.905805,26.02827442,235.76,292.98,57.22,247.6042142,-0.102048718,72.1753587,641.692684,163.09,303.79,10.81,162.29,36.75568577,111.18,215.18,0.407745956,-0.233077921
-88.31579015,39.96362515,163.77,256.05,92.28,432.2346338,0.013282665,72.47021034,432.5254823,256.87,475.99,219.94,192.19,22.77102321,132.39,262.91,0.217288356,-0.117725369
-88.83893946,25.58784197,189.7,242.22,52.52,268.8173611,-0.000220629,77.01604535,474.4046316,152.31,288.37,46.15,145.53,19.98043383,100.53,206.19,0.25050326,-0.133943372
-87.81551555,38.48647996,120.56,200.37,79.81,402.550613,0.115674416,74.24692066,421.4155379,192.87,372.1,171.73,162.04,18.25565701,110.1,227.67,0.205269629,-0.110421631
-88.30867593,28.23166523,255.66,351.42,95.76,296.9469187,-0.101771858,60.37266886,372.5147499,266.11,427.16,75.74,190.35,16.10102075,127.74,241.44,0.156212742,-0.090169938
-87.61551961,39.03050479,220.23,348.37,128.14,417.3301948,-0.07541825,69.63272738,438.571561,216.51,360.33,11.96,171.57,20.87114485,119.42,229.4,0.223300934,-0.121210367
-88.73212447,22.85816445,171.4,222.65,51.25,247.405576,0.031497204,71.64104837,438.6091751,225.44,427.46,204.81,177.44,21.65880668,122.85,246.68,0.223690697,-0.119700536
-88.48566166,25.08876858,258.92,342.58,83.66,215.1877926,-0.073388306,70.62704563,475.4476688,205.46,353.76,11.18,170.01,24.30325461,118.17,228.38,0.260229471,-0.141489816
-87.89212866,33.82477513,144.6,233.36,88.76,360.6548148,0.054154505,71.53002095,567.9712317,226.56,436.08,202.72,188.72,36.78259462,132.63,257.29,0.351240121,-0.190959674
-88.63981157,38.72868199,196.16,259.45,63.29,415.3859335,-0.03001805,75.97290406,493.9448292,155.16,284.38,24.93,148.4,22.11125279,102.08,205.67,0.270819052,-0.146634188
-88.33550251,31.02664642,213.98,315.83,101.85,332.742149,-0.046083612,70.60678299,491.5378322,232.7,417.46,101.63,183.63,27.82727567,129.71,248.81,0.277296492,-0.150229086
-88.03408603,36.63157591,179.35,266.83,87.48,390.0094343,0.014558164,80.23661763,487.8292777,166.77,298.61,31.78,154.68,22.76446152,104.49,210.14,0.267819144,-0.150058657
-88.99147741,28.67990606,239.17,308.8,69.63,298.0460141,-0.117077297,76.81432067,534.6699529,203.75,363.13,54.33,173.59,30.26730657,124.34,237,0.317713499,-0.170375429
-87.5874154,25.06704938,193.16,282.66,89.5,271.4893637,-0.019235486,75.79968796,577.6939745,176.34,333.32,50.66,165.29,32.41990187,113.48,223.14,0.354850115,-0.199223429
-88.80313869,30.762803,236.48,305.54,69.06,319.72098,-0.095397888,64.51412585,476.0742353,215.58,360.49,54.95,174.08,24.99219883,119.19,226.84,0.261448985,-0.148859984
-88.51456551,37.88169733,168.5,229.25,60.75,399.8244098,0.025666416,62.83170606,382.1802026,213.7,361.53,132.28,174.13,15.90955436,105.02,212.29,0.166679593,-0.105762364
-88.68452014,32.44802917,259.14,346.57,87.43,336.3158823,-0.134927226,65.50660985,435.3168004,226.12,376.7,30.13,172.65,20.67725718,124.27,236.23,0.220170931,-0.11432349
-88.54596886,36.09102672,178.72,260.09,81.37,374.3172611,6.73E-07,73.19739349,420.702387,235.66,411.81,151.72,185.73,20.83821513,120.19,237.84,0.20544541,-0.121183098
-87.88014522,24.73331794,202.58,274.7,72.12,263.3073783,-0.006757819,65.82117857,403.9566493,190.7,323.84,49.14,157.48,16.03837898,105.48,210.46,0.187282786,-0.105339537
-88.35976833,27.63038355,222.77,310.39,87.62,292.9649644,-0.060948058,63.4640366,414.1470073,250.18,429.42,119.03,186.54,20.13104097,126.42,243.29,0.198854299,-0.113268482
-88.85428364,24.07447856,236.88,294.97,58.09,258.1428238,-0.048709094,58.2206993,366.6278855,255.31,411.66,116.69,190.22,15.54412721,119.04,229.11,0.14976871,-0.094834337
-87.99883992,34.44682285,169.82,245.1,75.28,356.1722664,0.017689415,61.74818404,396.7482567,229.31,390.82,145.72,184.9,18.51221104,108.72,218.8,0.179856118,-0.118273307
-88.56380801,36.17180054,134.98,195.58,60.6,377.6650571,0.070683197,89.21662822,606.9138202,156.01,307.48,111.9,159.09,33.31684492,108.77,219.4,0.376947573,-0.209450293
-88.04751434,35.86069961,175.37,248.03,72.66,377.4932488,0.00194115,75.47804204,510.586268,157.34,288.44,40.41,151.16,24.0160268,101.08,204.85,0.287906474,-0.163700531
-87.8263934,28.44700802,202.78,270.33,67.55,296.9675448,-0.029365101,67.81733326,391.1099037,201.54,328.44,58.11,163.35,15.55041094,106.93,211.43,0.175286372,-0.102782048
-87.97107917,36.93279591,189.3,321.88,132.58,392.0244928,-0.063464724,75.59628065,573.6932222,238.05,426.89,105.01,195.56,38.30451409,135.95,256.48,0.356416619,-0.201648132
-88.48072921,38.37213404,169.85,234.19,64.34,403.8989392,-0.005782987,82.86394662,587.1066777,155.99,286.57,52.38,156.81,31.28728636,103.95,208.29,0.359374892,-0.211093228
-88.64402047,37.11953515,203.21,299.08,95.87,394.5546028,-0.037472787,60.75000361,409.4521464,267.09,452.31,153.23,199.78,21.05057029,125.87,243.17,0.191625889,-0.119487796
-88.04341765,35.83349773,180.48,262.96,82.48,369.4573487,-0.008464749,69.86712529,373.5789454,238.55,411.17,148.21,183.61,15.75303014,116.84,233.43,0.157963547,-0.094011364
-88.44725535,25.80178761,226.37,296.74,70.37,276.1671377,-0.030709115,69.37523909,428.1704906,195.59,332.03,35.29,161.08,18.59289607,110.93,217.72,0.211661685,-0.115329085
-88.31206183,32.38844096,183.03,254.59,71.56,335.7399168,-0.001232516,61.31285319,398.17807,242.07,409.53,154.94,192.11,19.27450547,112.26,223.82,0.180450149,-0.120259489
-87.91115927,37.09766067,173.61,307.35,133.74,403.1565296,0.029928455,64.98872747,391.5220302,259.58,460.94,153.59,191.66,18.32618504,125.54,248.64,0.174525937,-0.100884302
-87.69697975,37.69289991,187.35,300.94,113.59,403.241607,-0.005327712,64.59817911,421.1704436,226.91,369.99,69.05,183.11,20.7670311,111.85,218.73,0.205214059,-0.132517411
-88.26089123,36.66744659,149.26,228.6,79.34,392.8086296,0.06436085,72.60177208,450.2188034,202.89,378.88,150.28,169.43,21.84809319,114.02,230.1,0.234888068,-0.130518413
-88.42219899,24.36682453,250.9,326.65,75.75,258.9086507,-0.111202341,71.20903984,497.728766,182.13,334.57,7.92,159.95,24.50011093,114.32,224.08,0.278998432,-0.144443832
-88.49391739,38.30994885,225.35,331.17,105.82,410.5485498,-0.064029974,68.29613794,435.0140413,208.63,357.15,25.98,166.03,19.77197687,118.06,228.72,0.21904695,-0.114384749
-88.5130555,30.00612343,244.95,348.91,103.96,314.754798,-0.059925809,58.67153103,385.2064883,268.37,435.16,86.25,195.1,17.88099602,126.34,240.17,0.16751057,-0.100873887
-88.62406964,40.34979107,170.11,230.42,60.31,430.8393569,0.023650395,68.76943026,410.2090155,192.78,328.43,98.01,162.22,17.1136942,104.43,210.08,0.1939795,-0.114952344
-87.65131555,20.0527873,215.13,290.61,75.48,223.1381286,-0.024249336,67.16109519,472.5613912,189.7,327.16,36.55,163.43,23.0515476,108.44,213.51,0.256341538,-0.148948946
-88.62216825,37.14455156,159.43,223.65,64.22,389.6827059,0.015442301,80.79251207,555.0366895,200.55,371.88,148.23,178.23,33.27394368,119.9,235.55,0.337935285,-0.193088866
-87.93393051,34.15425597,180.02,248.27,68.25,366.7864142,0.005787719,66.2890107,417.0628075,189.3,313.39,65.12,161.46,17.81255956,101.42,203.87,0.201115708,-0.123366607
-88.48658989,31.13715878,204.91,299.66,94.75,323.6814459,-0.017532068,68.59280419,380.7808229,247.33,423.96,124.3,184.64,16.51450954,122.84,240.91,0.165068829,-0.094321711
-87.82509965,26.4424535,175.63,256.99,81.36,282.5421808,0.010565277,82.12697395,479.981791,208.16,391.76,134.77,173.96,25.17682847,121.88,243.06,0.264623831,-0.141521661
-88.2485104,37.80028378,204.59,319.46,114.87,401.3847516,-0.067543862,64.68839849,484.1196859,243.24,409.64,90.18,192.05,28.51377658,125.83,238.55,0.269553112,-0.16377631
-88.29755553,31.23229086,198.28,303.65,105.37,324.1606976,-0.010518615,83.48078082,544.9481671,165.58,320.68,17.03,157.87,27.92542583,111.92,223.23,0.321483892,-0.169921088
-88.00084416,38.23188445,162.04,252.82,90.78,417.8749854,0.024519226,66.2195719,456.7512256,240.1,422.23,169.41,192.73,25.89489406,119.68,236.14,0.240418917,-0.150322754
-88.63421421,29.44674443,209.06,282.18,73.12,298.6978309,-0.062224151,67.01379614,558.8300838,204.47,355.93,73.75,177.99,33.69880481,117.69,225.34,0.341964407,-0.206752705
-88.25155267,31.33996381,186.05,270.36,84.31,327.0112609,-0.01986158,71.4105587,504.1137864,213.51,390.89,120.53,177.71,28.22635135,121.67,237.58,0.289290599,-0.162303233
-88.20722738,38.87923309,158.93,262.52,103.59,417.4448762,0.027368332,85.28814741,647.2342866,163.01,314.81,52.29,164.52,37.64353259,112.71,222.24,0.412723813,-0.233416132
-88.28630933,26.95602893,192.52,259.91,67.39,285.7078825,0.000551323,74.91287358,416.4384675,155.69,294.45,34.54,141.71,14.8854668,100.36,207.58,0.193905357,-0.097957679
-88.15054284,30.08695102,195.28,278.98,83.7,319.489385,-0.025550428,78.36592102,632.5212705,162.59,300.33,21.35,162.69,36.33426851,108.74,213.41,0.401185368,-0.236027893
-88.35552283,35.83209467,124.61,184.93,60.32,375.0317977,0.115078433,80.99685273,431.0150112,147.84,281.19,96.26,142.44,16.25670342,94.58,201.3,0.208725953,-0.114165584
-87.98238438,35.4760582,172.29,254.33,82.04,365.6072348,0.016022784,67.86859789,406.5980635,211.69,366.13,111.8,172.23,17.97739336,109.94,220.03,0.191221253,-0.114214007
-88.71035793,37.61806628,203.08,290.28,87.2,396.9702562,-0.017527603,65.99201129,395.3026583,221.85,378.13,87.85,169.97,16.47200209,117.77,229.61,0.179751565,-0.097992059
-87.98442433,37.75525211,184.32,286.97,102.65,407.8148076,-0.013937492,67.4648662,448.0414897,232.58,392.98,106.01,187.06,24.03915297,117.65,229.14,0.232906488,-0.145505143
-88.25021048,30.65872993,205.61,283.93,78.32,326.3557514,-0.016345152,63.59984257,376.5574237,235.01,389.33,105.4,180.62,15.82141229,114.66,225.08,0.160706862,-0.097723635
-88.46209273,32.91622146,210.08,316.04,105.96,347.1404753,-0.043872772,64.56303495,510.2282652,231.73,401.53,85.49,187.24,30.54899112,125.08,237.97,0.296052425,-0.175198176
-87.32196486,33.63378123,182.73,317.13,134.4,360.4254242,-0.007853963,70.42765439,519.1962406,221.43,382.2,65.07,185.9,31.43899621,120.27,231.62,0.304545077,-0.186048591
-87.53622564,30.79491873,151.55,237.79,86.24,320.8026742,0.016511429,64.92325488,555.0445401,240.01,444.28,206.49,195.98,37.16871035,131.37,253.26,0.337770376,-0.196148797
