RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-88.21437211,38.86475831,156.85,260.81,103.96,416.3684596,0.027336678,85.51737146,653.8289624,162.47,314.62,53.81,164.69,38.13342753,112.98,222.54,0.417583633,-0.235995749
-88.2824303,26.98889412,190.67,258.27,67.6,285.5741767,0.001133325,75.12680061,420.5137797,155.55,294.39,36.12,142.1,15.24686021,100.38,207.53,0.197839272,-0.100432448
-88.1537671,30.01024868,193.48,277.31,83.83,319.7797773,-0.025112956,78.42396602,635.4877026,162.54,300.38,23.07,162.87,36.60602384,108.82,213.45,0.403746201,-0.237731768
-88.35357556,35.639351,123.39,183.57,60.18,374.8279958,0.114899754,80.99588584,431.5693752,147.79,281.16,97.59,142.46,16.29457024,94.61,201.24,0.209169761,-0.114427699
-87.9771628,35.22882852,171.21,252.99,81.78,364.0727939,0.015745395,67.83197401,406.5971063,211.68,366.09,113.1,172.2,17.96939804,109.95,220.02,0.191196056,-0.114157431
-88.71323125,37.56478545,201.67,288.94,87.27,396.4236133,-0.017503311,66.02127317,396.227788,221.69,378.05,89.11,169.97,16.55762016,117.79,229.62,0.180532292,-0.098474636
-87.98155202,37.83965194,182.9,285.69,102.79,406.4278529,-0.013628778,67.45558931,448.3329676,232.62,393.03,107.34,187.15,24.06968874,117.65,229.11,0.233006826,-0.145689939
-88.24622654,30.47393908,204.56,282.56,78,325.6754285,-0.016602041,63.57806946,376.6621535,234.94,389.26,106.7,180.58,15.79110112,114.71,225.06,0.160431328,-0.097498569
-88.46972753,32.81657735,208.24,314.25,106.01,346.0438024,-0.044170362,64.61014297,513.1857049,231.16,401.2,86.95,187.21,30.83345353,125.13,238.03,0.298989142,-0.176776917
-87.34198029,33.56345459,181.4,315.83,134.43,360.6686906,-0.007980609,70.42757397,521.1562002,221.11,382.13,66.3,186.03,31.52373712,120.29,231.6,0.304967247,-0.186524303
-87.5285657,30.71803106,149.96,236,86.04,320.3476495,0.016144455,64.88502599,553.4174495,240.15,444.23,208.23,195.92,37.01890343,131.27,253.07,0.336560857,-0.195585114
-87.65442295,39.34910111,169.5,281.51,112.01,420.747524,0.020097419,75.57954668,494.7699621,169.14,315.16,33.65,155.55,23.18937338,106.84,214.67,0.271949565,-0.148569598
-87.86986744,25.47503091,213.36,304.4,91.04,265.2216664,-0.02891668,67.23870528,514.5575145,191.56,333.41,29.01,168.11,27.75786719,111.32,216.95,0.297914566,-0.175267253
-88.10955371,36.27009777,195.59,339.68,144.09,393.3220728,-0.029706366,64.75870982,482.4846274,255.64,432.85,93.17,198.61,29.30955059,129.39,245.27,0.266244633,-0.161591402
-88.11848595,33.19378893,169.54,240.54,71,358.7188731,0.015649866,59.38240744,444.4854843,227.6,390.52,149.98,186.83,23.86705645,111.34,220.84,0.228198204,-0.150101033
-88.66723228,33.60775175,230.88,324.68,93.8,354.7898004,-0.108012141,73.2137934,593.9509987,200.56,361.52,36.84,177.51,36.36594989,124.62,235.66,0.371504898,-0.206743166
-87.7741965,19.33692068,221.79,310.7,88.91,225.0518048,-0.015815862,79.19786746,416.3046429,185.29,338.96,28.26,155.52,16.69440498,111.86,225.52,0.198162139,-0.099632973
-88.47121149,26.67792477,155.48,235.25,79.77,228.6669891,-0.021159277,65.80525725,514.4312573,250.63,463.46,228.21,197.17,32.63009421,133.4,258.18,0.299470985,-0.170182828
-88.51889454,34.43062742,225.97,347.12,121.15,362.4122865,-0.058322699,65.64904442,409.1529282,262.11,430.79,83.67,194.11,20.42575225,128.2,243.9,0.192701943,-0.113502622
-88.14712491,24.10249022,182.65,256.09,73.44,254.8385459,-0.006275994,74.18371216,487.8406472,208.3,378.39,122.3,175.35,26.28884841,117.92,232.56,0.272847875,-0.155360409
-88.37210023,31.27625547,254.03,376.85,122.82,329.1445341,-0.141316191,64.42102375,544.356598,247.24,424.51,47.66,194.38,35.1499745,137.01,253.28,0.329404152,-0.18383253
-88.62491884,36.60802226,185.26,265.9,80.64,395.3979784,-0.023320252,75.86414819,566.5966437,197.25,361.58,95.68,174.97,33.56945941,120.13,232.56,0.347990479,-0.19741435
-88.53922119,40.94417083,125.76,191.86,66.1,441.1501134,0.080338354,83.77907673,611.8439449,165.77,329.59,137.73,163.72,34.83592011,113.24,226,0.383426146,-0.211170652
-88.89776388,34.05219318,190.81,250.45,59.64,353.9969531,-0.057598875,83.58595205,611.2188619,165.87,310.67,60.22,163.03,34.48633489,112.14,219.9,0.382314595,-0.216566829
-88.00771257,27.11560634,188.2,267.6,79.4,288.9038272,-0.032780312,62.75232774,545.5459179,225.67,391.18,123.58,190.74,35.15818626,120.37,230.97,0.329569982,-0.209466831
-88.27401927,34.95840924,206.14,310.74,104.6,369.0471098,-0.01734688,59.12916805,366.1919877,257.59,428.54,117.8,191.42,15.57758216,119.7,233.18,0.149109361,-0.09273869
-88.51355588,40.2576322,134.27,187.91,53.64,429.6360757,0.055785201,88.78392203,577.7323059,158.65,301.56,113.65,159.18,31.18170569,105.84,214.52,0.352269292,-0.20189203
-88.19616163,37.08046227,165.24,247.08,81.84,397.1393354,0.007087745,62.30924251,461.301693,257.34,458.9,211.82,200.01,27.27893515,125.95,246.99,0.243444661,-0.149856696
-88.40105907,38.84214215,178.2,290.85,112.65,406.6126785,-0.025722112,80.75102501,606.3896618,193.9,364.58,73.73,176.41,37.17783498,123.59,238.36,0.382738918,-0.212082769
-88.51996445,37.18456247,144.86,206.8,61.94,398.549413,0.035835065,86.62336558,599.7318534,199.67,389.28,182.48,180.12,37.57464267,127.49,249.37,0.378209737,-0.203052544
-88.1185435,38.1641423,136.95,206.71,69.76,397.8569706,0.07222029,79.43476536,448.6260021,163.58,308.61,101.9,150.96,18.87676003,101.35,210.5,0.228519208,-0.125401429
-88.5928864,25.80028108,206.38,292.61,86.23,269.6646948,-0.032987999,64.64785976,497.1434504,236.97,418.46,125.85,189.16,29.51480972,126.07,241.96,0.283301085,-0.166660692
-88.67262837,27.42594198,190.04,258.11,68.07,290.1253387,-6.54E-05,60.70334541,413.5929623,260.72,454.02,195.91,199.64,21.66361281,121.46,239.83,0.195050263,-0.124399718
-88.5052283,40.01191088,206.25,337.23,130.98,430.7151516,-0.08635674,76.12970961,534.9364283,222.6,400.81,63.58,182.27,31.74850546,131.96,250.18,0.318734604,-0.168712349
-88.60282107,29.09698575,187.84,237.74,49.9,302.1376879,0.001203727,65.77032627,404.6653361,189.24,315.26,77.52,158.35,16.21738265,102.88,205.99,0.18805967,-0.111036665
-87.22558061,24.08607698,136.49,222.94,86.45,263.2193861,0.085670814,85.99148283,605.2419532,141.08,279.87,56.93,150.51,31.16385108,101.46,207.95,0.371421201,-0.209314405
-88.3066559,35.79548237,211.93,315.14,103.21,379.6626796,-0.040311814,72.82914655,458.5800505,202.26,347.21,32.07,167.24,22.06954306,116.2,225.48,0.241508514,-0.131803327
