RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-88.7083,33.7769,229.9809,325.9398,95.959,357.8247,-0.1078,73.2763,593.2607,200.8081,360.8955,34.9557,176.5498,36.4503,125.1662,236.094,0.3724,-0.2071
-87.8051,19.4404,222.092,312.4864,90.3945,225.9889,-0.0156,79.2302,416.8878,185.1537,338.383,25.8965,156.1227,16.75,110.6618,223.3652,0.1987,-0.0999
-88.5106,26.6541,180.0972,260.7188,80.6216,228.9997,-0.0199,65.8704,517.7152,249.9705,460.177,199.4582,197.1146,33.0476,131.0502,258.3389,0.303,-0.172
-88.5525,34.547,226.2933,348.426,122.1327,362.9854,-0.0574,65.7141,410.8831,261.8835,430.07,81.644,194.6108,20.6134,127.0532,243.1695,0.1944,-0.1144
-88.1791,24.1712,184.711,258.1077,73.3966,255.4443,-0.0056,74.2356,488.7624,207.9526,377.3906,119.283,176.06,26.4073,116.5198,229.1127,0.2739,-0.156
-88.4197,31.398,254.0931,378.2082,124.1151,330.2934,-0.1405,64.532,548.5871,246.2861,423.1522,44.944,193.6889,35.5814,137.7797,252.4023,0.3331,-0.1858
-88.6835,36.8722,184.9166,266.9332,82.0165,397.5702,-0.0221,76.0917,573.5596,195.6678,360.2142,93.281,174.7575,34.2561,121.0109,233.3442,0.3542,-0.2011
-88.5684,40.925,126.7853,192.8139,66.0285,441.8362,0.0806,83.6579,608.5165,165.1635,328.5996,135.7857,162.9672,34.5557,111.7791,223.6224,0.3808,-0.2095
-88.9225,34.1329,191.8529,251.8862,60.0333,354.6485,-0.0577,83.4176,605.8146,165.5872,308.4472,56.561,162.2183,34.0125,112.5623,215.8238,0.3776,-0.2136
-88.0814,27.1747,188.5733,269.0482,80.475,289.5437,-0.0318,62.8521,552.168,223.6273,390.9345,121.8863,190.2941,35.8536,119.6386,231.5321,0.3359,-0.213
-88.3044,35.1098,206.2164,311.2829,105.0665,370.0064,-0.0168,59.1182,366.0993,256.8139,427.303,116.0201,192.2043,15.5781,118.1317,231.3049,0.1491,-0.0928
-88.5544,40.1843,134.9795,189.1874,54.2079,430.084,0.0564,88.8013,578.544,158.4929,299.5414,110.354,159.1907,31.2822,105.3805,211.8847,0.3531,-0.2024
-88.2323,37.0493,165.6296,247.8868,82.2572,399.4799,0.0077,62.3217,462.3619,256.907,456.6527,208.7659,199.432,27.4119,124.2338,244.9461,0.2449,-0.1505
-88.4296,38.7559,178.874,291.7348,112.8608,407.7315,-0.0253,80.7671,607.3462,192.743,363.6326,71.8978,175.8984,37.2976,123.5963,236.3669,0.3839,-0.2127
-88.5409,37.3433,145.746,208.2578,62.5118,399.2184,0.0361,86.4715,595.4395,199.6998,386.6523,178.3945,179.4453,37.1624,127.4989,245.3833,0.3744,-0.2012
-88.1558,38.125,137.9394,207.9949,70.0555,400.2293,0.0728,79.5087,450.3355,162.7471,306.1292,98.1343,150.8619,19.0431,100.5173,205.7776,0.2303,-0.1264
-88.6394,25.8497,207.3188,295.2198,87.901,270.051,-0.0319,64.7337,500.5539,235.4001,415.2592,120.0394,190.0038,29.8685,125.0938,240.0933,0.2864,-0.1685
-88.7039,27.5217,190.6284,259.3311,68.7027,290.2437,0.0004,60.6981,413.2206,260.6044,452.6924,193.3613,200.0001,21.6246,120.3672,239.2048,0.1946,-0.1242
-88.5479,39.8836,206.7846,338.9135,132.1288,430.4247,-0.0859,76.1929,536.9348,222.3484,399.6953,60.7818,181.8021,32.0387,131.8053,250.9457,0.3212,-0.1701
-88.6402,29.1926,188.6639,238.9516,50.2878,303.0218,0.0018,65.7683,404.1882,188.6639,312.2645,73.3129,158.7535,16.1976,102.1014,204.667,0.1877,-0.111
-87.2435,24.1874,138.0147,223.6032,85.5885,264.3882,0.0861,85.979,604.5146,140.6128,278.6011,54.9979,150.6167,31.0668,99.5169,204.6111,0.3705,-0.2087
-88.3408,36.0466,211.3878,316.1826,104.7948,382.3398,-0.0396,72.8699,458.1418,201.1723,347.3541,31.1715,166.3632,22.1461,116.9361,225.0421,0.2422,-0.1323
